Tweet ID,Creator account,Text,Timestamp
1704051498651709701,@PeckShieldAlert,Update: The intermediary addresses 0xdd5f…3571 has transferred ~1.53K $ETH (~$2.5M) to a new address 0xc8a0...62fb https://t.co/WmRAKw0QtC,2023-09-19T08:35:11.000Z,https://twitter.com/PeckShieldAlert/status/1704051498651709701
1704047919278768575,@code4rena,"Awards have been announced for the $27,150 USDC @PoolTogether_  August Mitigation Review 🤝  🥇 @iamdirky - $16,826.92 USDC 🥈 @rvierdiiev - $7,608.08 USDC 🥉 @Stalin_eth - $2,715.00 USDC  Congratulations to all 🫡",2023-09-19T08:20:58.000Z,https://twitter.com/code4rena/status/1704047919278768575
1704035334386766143,@CertiKAlert,"#CertiKSkynetAlert 🚨  We have seen EOA 0x3d66 depositing 1371 ETH (~$2.2M) into @TornadoCash.  The funds trace to the exploit on Poly Network bridge on July 1st when 57 assets were affected on 10 blockchains, leading to over $4M in losses.  Stay Vigilant! https://t.co/E4ADpTU2zo",2023-09-19T07:30:57.000Z,https://twitter.com/CertiKAlert/status/1704035334386766143
1704032238562894099,@PeckShieldAlert,"Update: ~1,340 $ETH has been transferred to #TornadoCash https://t.co/220oeUhhAb",2023-09-19T07:18:39.000Z,https://twitter.com/PeckShieldAlert/status/1704032238562894099
1704030523327418651,@PeckShieldAlert,"Update: The intermediary addresses 0xdd5f…3571 has received another ~1,390.7 $ETH (worth ~$2.28M) from  the stake drainer https://t.co/8S1HEUG6gO",2023-09-19T07:11:50.000Z,https://twitter.com/PeckShieldAlert/status/1704030523327418651
1704027844144472365,@PeckShieldAlert,#PeckShieldAlert #PolyNetwork exploiter-labeled address has laundered the stolen $ETH to #TornadoCash https://t.co/Qm66OYO6c7,2023-09-19T07:01:12.000Z,https://twitter.com/PeckShieldAlert/status/1704027844144472365
1704027401343160380,@CertiKAlert,#CertiKSkynetAlert 🚨   This morning the Stake exploiter has moved 2390.71 ETH (~$3.91m) from 0xBDA to 0xdD5.  0xdD5 is then splitting the ETH into multiple EOAs   https://t.co/C65uqVwcbN,2023-09-19T06:59:26.000Z,https://twitter.com/CertiKAlert/status/1704027401343160380
1704021991261700531,@PeckShieldAlert,"#PeckShieldAlert The stake drainers on #BNBChain transferred ~59.5K $BNB (worth ~$12.5M) to intermediary address 0x2bbc…2cde within the last 4 days.   The address has transferred 58.3K $BNB (worth ~$12.46M) to BSC Token Hub, and laundered remaining stolen funds either via… https://t.co/bb51fydxoa https://t.co/k6T6njs6s5",2023-09-19T06:37:56.000Z,https://twitter.com/PeckShieldAlert/status/1704021991261700531
1704019172412551295,@AegisWeb3,"🚨 TOKEN RISK ALERT 🚨  Be cautious with a FAKE $TIP (https://t.co/UY5J7l2Jzv) on #BSC, which is imitating @tipcoineth. However, several security risks are associated with this token: ⚠️The Ownership not renounced ⚠️ The deployer's funds originate from a scammer who has executed… https://t.co/o3zdbuOFP8 https://t.co/1qRPOG2S8h",2023-09-19T06:26:44.000Z,https://twitter.com/AegisWeb3/status/1704019172412551295
1703982028889444373,@1nf0s3cpt,Welcome to join us to learn and build together! https://t.co/5UHaONiPpt,2023-09-19T03:59:08.000Z,https://twitter.com/1nf0s3cpt/status/1703982028889444373
1703980815401762977,@PeckShieldAlert,"#PeckShieldAlert Stake drainer on #Ethereum sent 2,227.3 $ETH (valued at ~$3.6M) to 2 intermediary addresses: 0x30b6…4235 and 0xdd5f…3571.  Most of the transferred $ETH has already been swapped for at least 80 $BTC (worth ~$2.16M) and then bridged to #Bitcoin via #Thorchain.… https://t.co/SwFaHOSWZs https://t.co/LUSl5Pht41",2023-09-19T03:54:19.000Z,https://twitter.com/PeckShieldAlert/status/1703980815401762977
1703978781814186108,@SlowMist_Team,RT @IM_23pds: How North Korea used LinkedIn and social engineering to steal $3.4bn in crypto ！ @SlowMist_Team @evilcos @tayvano_  at DL New…,2023-09-19T03:46:14.000Z,https://twitter.com/SlowMist_Team/status/1703978781814186108
1703975520856068116,@SlowMist_Team,Glad to be part of this partnership and help make Web3 a safer place for everyone. 🙌 https://t.co/4FwYvutdA4,2023-09-19T03:33:17.000Z,https://twitter.com/SlowMist_Team/status/1703975520856068116
1703970846531064014,@1nf0s3cpt,"🔥Excited to announce DeFiHackLabs partnership with @SlowMist_Team.  🚀SlowMist will provide @MistTrack_io paid account (3 months) to community whitehats specializing in AML to  focus on enhancing digital asset ecosystem security, digital asset anti-money laundering (#AML) https://t.co/HKp9CJSGwC",2023-09-19T03:14:42.000Z,https://twitter.com/1nf0s3cpt/status/1703970846531064014
1703964301458088178,@SlowMist_Team,"SlowMist Weekly Security Report (September 10 - September 16, 2023)  Key Points: Total security incidents: 7 Estimated loss: Approximately $75.77 million Notable trend: Increase in attacks on cryptocurrency exchanges and high-profile individuals. Compared to previous weeks: A… https://t.co/mN5mu7ewOI",2023-09-19T02:48:42.000Z,https://twitter.com/SlowMist_Team/status/1703964301458088178
1703950676659962143,@AegisWeb3,"🚨PHISHING SITE ALERT🚨  @ThalaLabs X account has been compromised. Furthermore, a new phishing site is posting. 🎣Phishing Site: thala[.]gift/  Do not interact with it or approve any transactions. Be vigilant and stay away from #SCAM! #phishing https://t.co/P7j7iCF6nx",2023-09-19T01:54:33.000Z,https://twitter.com/AegisWeb3/status/1703950676659962143
1703950547060187402,@code4rena,"🏁 Findings summary  High risk findings: 1 unique (14 total) Med risk findings: 0 Top reporters: lsaudit (Gas), Udsen (QA), @0xSmartContract (Analysis)  Read more: https://t.co/lzEIvVh8mF (2/2)",2023-09-19T01:54:02.000Z,https://twitter.com/code4rena/status/1703950547060187402
1703950165198115307,@code4rena,"Awards have been announced for the $36,500 USDC @shellprotocol audit 🤝  Top 5: 🥇 Mirror - $2,522.83 USDC 🥈 Udsen - $2,307.51 USDC 🥉 oakcobalt - $2,181.09 USDC 🏅 prapandey031 - $2,030.84 USDC 🏅 pontifex - $1,965.21 USDC (1/2) https://t.co/d6NPsrimmF",2023-09-19T01:52:31.000Z,https://twitter.com/code4rena/status/1703950165198115307
1703946518015979675,@PeckShieldAlert,"#PeckShieldAlert A dormant #BTC address 13RLtG...PXs, which received ~2,100 $BTC (worth about $11.8M at the time of transfer) on October 19, 2017, moved its $BTC (now worth ~$56.3M) to a new address 1LGnp5...GgM. https://t.co/rchpCTI1va",2023-09-19T01:38:02.000Z,https://twitter.com/PeckShieldAlert/status/1703946518015979675
1703929911595966850,@CertiKAlert,#CertiKSkynetAlert 🚨   In the last 12 hours Stake related exploiter EOA 0x30B has transferred ~982 ETH (~$1.6m)   The funds were split between five different EOA's https://t.co/EfVOumxtNS,2023-09-19T00:32:03.000Z,https://twitter.com/CertiKAlert/status/1703929911595966850
1703869006674010235,@code4rena,"The report is in for @lukso_io's audit with Code4rena 🔎  Total findings:  High risk: 0 total Medium risk: 8 unique (10 total)  🤝 Congrats to the top report authors: raihan (Gas), @gpersoon (QA) and @CrystAlline_K42 (Analysis)  Read more ➡️ https://t.co/SGOjy1YWF2 https://t.co/yfqVaK5e7E",2023-09-18T20:30:02.000Z,https://twitter.com/code4rena/status/1703869006674010235
1703849993012936965,@DeDotFiSecurity,"RT @Composable_Sec: Meet us at #Web3SecurityConference2023 in Milan!  On October 4th, @DeDotFiSecurity is hosting a conference during which…",2023-09-18T19:14:28.000Z,https://twitter.com/DeDotFiSecurity/status/1703849993012936965
1703846555181305916,@Mudit__Gupta,"Is @adamscochran going to be @FreddieRaynolds of Binance?  I personally think Binance is likely going to be fine but in this space, there's no point in taking unnecessary risk. I exited my binance positions few months ago.",2023-09-18T19:00:49.000Z,https://twitter.com/Mudit__Gupta/status/1703846555181305916
1703831985787945324,@bneiluj,BAAK Adventures @BAAK_GROUP https://t.co/ZmsvoMcH0O,2023-09-18T18:02:55.000Z,https://twitter.com/bneiluj/status/1703831985787945324
1703831983812419612,@bneiluj,I'm setting up more BAAK Experience Club gatherings. Drop me a message if you want to join 🏕️. https://t.co/bvllEmtV5B,2023-09-18T18:02:55.000Z,https://twitter.com/bneiluj/status/1703831983812419612
1703807549064012241,@DeDotFiSecurity,8/ And that's it!  If you enjoyed this thread: 1. Follow us @DeDotFi and turn on notifications so you don't miss out! 2. Retweet the 1st tweet of this thread to help inspire others: https://t.co/QxXObz9Npz,2023-09-18T16:25:49.000Z,https://twitter.com/DeDotFiSecurity/status/1703807549064012241
1703807352917344565,@DeDotFiSecurity,"7/ Despite his success, he made deals that ended in total REKT.  Wallet was worth at its peak - $362K, now it's only $275K.  His wallet address: 0x782ec8676b4f827bae16433191876223fdfd1edc",2023-09-18T16:25:02.000Z,https://twitter.com/DeDotFiSecurity/status/1703807352917344565
1703807019008802914,@DeDotFiSecurity,"6/ The next few successful deals brought in another $30K:  • Bought: ~585,514 $SUPER • PNL: +$8,796 • Bought: ~809,234,068 $CURVE INU • PNL: +$15,023  Plus about ~5 other tokens, he scored the rest of the profit. https://t.co/dTj21973Qz",2023-09-18T16:23:43.000Z,https://twitter.com/DeDotFiSecurity/status/1703807019008802914
1703806773222690894,@DeDotFiSecurity,"5/ The second biggest profit was made with Real Smurf Cat.  • Bought: ~$18,754  He scored this meme token in its earliest hours of listing.  • PNL: +$52,416  Made 3x on it in a few hours, but after he sold, the token gained ~150% more. https://t.co/6NzEKy1IRf",2023-09-18T16:22:44.000Z,https://twitter.com/DeDotFiSecurity/status/1703806773222690894
1703806482175742334,@DeDotFiSecurity,"4/  He didn't start as a whale.  We researched the wallet's history and discovered that he used to trade actively, but only with $3K-$5K at first.  But then, several successful deals made him a fortune",2023-09-18T16:21:35.000Z,https://twitter.com/DeDotFiSecurity/status/1703806482175742334
1703806316299596275,@DeDotFiSecurity,"3/ The largest profit he has ever made from trade was $FINE  • He bought: ~6 billion $FINE • Total PNL: ~$148,663 • Total purchase price: ~$29,787  On the second day of listing, Sep 8th, he made 5 purchases In just 7 days, this deal earned him an incredible $147K in net profit https://t.co/DqvpufTfQF",2023-09-18T16:20:55.000Z,https://twitter.com/DeDotFiSecurity/status/1703806316299596275
1703805199037374625,@DeDotFiSecurity,"2/  While exploring trending tokens on DEXs, We found a magnificent Gem.  It only took him 19 days to make ~$300K in net profit.  His strategy caught my attention after I analyzed his wallet.  Let's dive in!🤿 https://t.co/BkyAkeuFfJ",2023-09-18T16:16:29.000Z,https://twitter.com/DeDotFiSecurity/status/1703805199037374625
1703804714024837265,@immunefi,"RT @_savi0ur: Finally, able to find a first bug on @immunefi. Will hunt more for the bugs. https://t.co/mnYJfnmZyK",2023-09-18T16:14:33.000Z,https://twitter.com/immunefi/status/1703804714024837265
1703801051684708474,@DoraHacks,We're LIVE🔴 https://t.co/oU9XcMTgFF,2023-09-18T16:00:00.000Z,https://twitter.com/DoraHacks/status/1703801051684708474
1703792721343774760,@DeDotFiSecurity,"3/ Additionally, Anton will also be one of five speakers on Panel Talk 1 😲  Topic: Scaling Chain Security, Roll-ups and more  Speakers: Matter Labs (zkSync), GetBlock, Chain Security, Trail of Bits and SandScreener https://t.co/GMxp4CbZoK",2023-09-18T15:26:54.000Z,https://twitter.com/DeDotFiSecurity/status/1703792721343774760
1703792718109876593,@DeDotFiSecurity,"2/ Anton @_bendersgreat_ is a True Expert in DeFi Security, with more than 10 years of experience and a passion for Zero Knowledge. Enjoy his presentation!  Session 1: Web3 Security 1 👀  Talk Title: Blockchain Security: Everything Possible and a Bit More https://t.co/G5Xx1zef1C",2023-09-18T15:26:53.000Z,https://twitter.com/DeDotFiSecurity/status/1703792718109876593
1703792715089989800,@DeDotFiSecurity,"We are thrilled to announce our Top Speaker:  🔷 @_bendersgreat_, Head of Security at @the_matter_labs @zksync   Mark your calendar for Oct 4th and secure Your Spot Now👇 https://t.co/SeGH2dZX9h https://t.co/WEN5NgxLym",2023-09-18T15:26:52.000Z,https://twitter.com/DeDotFiSecurity/status/1703792715089989800
1703786741365137787,@bneiluj,Jumping into those things is always super interesting! 🪁🌊🏄‍♂️ https://t.co/WejwXsDXsk,2023-09-18T15:03:08.000Z,https://twitter.com/bneiluj/status/1703786741365137787
1703786453686169874,@immunefi,"New Launch! 🙌  @Palmswaporg is a perpetual DEX built on BSC.  Find bugs - get $50,000! https://t.co/FL9n7cP1lo",2023-09-18T15:02:00.000Z,https://twitter.com/immunefi/status/1703786453686169874
1703786034129973612,@immunefi,RT @infosec_us_team: 1- $2.8 million dollars earned on @Immunefi  2- A mastermind who has been hacking web3 way before bug bounty programs…,2023-09-18T15:00:20.000Z,https://twitter.com/immunefi/status/1703786034129973612
1703785954488492176,@DoraHacks,Join us in 1h!🚀 https://t.co/oU9XcMSIQ7,2023-09-18T15:00:01.000Z,https://twitter.com/DoraHacks/status/1703785954488492176
1703781581750427775,@immunefi,"🔐 Protect the future of Web3 with Immunefi! 🚀 Did you know that having a bug bounty program on Immunefi can help you enhance security, get you access to top talent, improve your brand reputation, and much more?  Set up your #BugBountyProgram on Immunefi and show your customers… https://t.co/nlpWALr1Ze https://t.co/rSbWrEICco",2023-09-18T14:42:38.000Z,https://twitter.com/immunefi/status/1703781581750427775
1703760832390160832,@bneiluj,"RT @bubblemaps: We've successfully raised €3M to accelerate blockchain data innovation!  Led by INCE Capital and joined by @Momentum_6, @St…",2023-09-18T13:20:11.000Z,https://twitter.com/bneiluj/status/1703760832390160832
1703759748108296580,@immunefi,"For web3 defenders, the mission is to hunt, anytime, anywhere! 🌐🦸‍♂️  While we were still writing this profile piece, elite whitehat GothicShanon nabbed another 2 critical bugs and received a $1M reward from @balancer, jumping from #8 to #5 on the Immunefi leaderboard. https://t.co/In8GC0iHR8",2023-09-18T13:15:52.000Z,https://twitter.com/immunefi/status/1703759748108296580
1703757251859636544,@immunefi,"New Bug Bounty! 🔥  @nayms platform is a single environment for insurtech brokers to run their operations.  Find bugs - get $100,000! https://t.co/KivVT48K9n",2023-09-18T13:05:57.000Z,https://twitter.com/immunefi/status/1703757251859636544
1703751791089738132,@CertiKAlert,@Stake #CertiKSkynetAlert 🚨  The @Stake hacker has transferred ~552 ETH to EOA 0x30B from EOA 0x7d8 in the last hour  https://t.co/VoDSSZRkZs,2023-09-18T12:44:15.000Z,https://twitter.com/CertiKAlert/status/1703751791089738132
1704487786064081087,@DeDotFiSecurity,"RT @Cryptonomist_en: Cryptonomist is proud to announce that we're the official media partner for the Web3 Security Conference 2023, hosted…",2023-09-20T13:28:50.000Z,https://twitter.com/DeDotFiSecurity/status/1704487786064081087
1704478708432556160,@DeDotFiSecurity,"RT @andyfeili: If you are planning to go to the Web3 Security Conference Hosted by @DeDotFi on October 4th in Milan, Italy:  I have 30 free…",2023-09-20T12:52:46.000Z,https://twitter.com/DeDotFiSecurity/status/1704478708432556160
1704478202956067036,@CertiKAlert,"The Stake exploiter has transferred a further 2,000 ETH to EOA 0xa46   This takes the total to 4354 ETH (~$7m) in the last 12 hours  https://t.co/4SjwxQmQYD",2023-09-20T12:50:45.000Z,https://twitter.com/CertiKAlert/status/1704478202956067036
